New PAW TMT results file!																																																																					
"Program ""PAW_quantitative_report.py"" run on Sun Oct 15 16:01:44 2017"																																																																					
2480	1	sp|Q8BIQ5|CSTF2_MOUSE	 	 	 	 	5.2	580	61341	Cleavage stimulation factor subunit 2 OS=Mus musculus GN=Cstf2 PE=1 SV=2	9	9	1	1	3	3	2	1	3	3	2	1	3	3	2	1	2033.739746	2895.174072	2600.70166	2965.513428	2235.831055	1519.616211	1518.006836	2573.282715	2091.455078	1679.824951	3	16879.21924	10177.36108	14516.28076	15089.40137	13413.76563	12027.99927	14481.03955	14914.09424	4215.197998	13658.4585	3	36276.23779	34486.17505	37799.53314	24170.91834	35856.41004	38164.61426	39284.54492	23787.66174	31925.76892	21748.86389	2	6955.114014	8391.520996	9330.344971	9832.462647	10914.44629	7956.580811	8060.34961	10702.05347	9628.897461	9611.000976
2481	1	sp|Q8BIW1|PRUNE_MOUSE	 	 	 	 	30.4	454	50239	Protein prune homolog OS=Mus musculus GN=Prune PE=1 SV=1	35	35	1	5	11	8	11	5	11	8	11	5	11	8	11	5	121069.7278	58349.20978	126979.8601	87732.17786	94792.17664	93961.14551	79157.49927	86933.43079	76465.33411	74400.09717	11	412338.2384	259623.1097	330612.756	325271.421	277502.9397	256186.4626	387422.8164	288779.4019	296519.4255	376624.6638	8	132414.8601	96101.16113	128788.0063	106047.4542	163349.2996	76652.34552	101637.8418	94498.01172	115202.5176	123543.7729	11	119773.6089	95240.94141	81598.9541	120224.3447	106783.0552	119946.4448	89630.55078	144663.8091	76781.65503	113534.9126
2482	1	sp|Q8BJ03|COX15_MOUSE	 	 	 	 	9.2	413	45852	Cytochrome c oxidase assembly protein COX15 homolog OS=Mus musculus GN=Cox15 PE=1 SV=1	4	4	1	0	0	1	3	0	0	1	3	0	0	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	7885.337891	7498.411133	7868.676758	8988.067383	7804.182129	6346.00293	7353.479492	4619.926758	6765.324219	6835.861328	3	73193.8053	75405.58569	89342.50684	72969.63318	90865.1543	72325.79907	77211.99023	73272.89917	100095.9917	89782.72412
2483	1	sp|Q8BJ34|MARF1_MOUSE	 	 	"sp|O08528|HXK2_MOUSE, sp|Q8BJ34|MARF1_MOUSE"	 	1.3	1730	192062	Meiosis arrest female protein 1 OS=Mus musculus GN=Marf1 PE=1 SV=3	6	2	0.333	1	3	1	1	0	1	1	0	0	1.069	1	0	0	0	0	0	0	0	0	0	0	0	0	1	5171.193359	61901.6875	10173.93652	9600.101562	7498.499023	4637.520508	3310.785889	6325.333496	6138.020508	3530.604736	1	11631.2334	10267.84961	8325.832031	6036.116211	4762.556152	7391.145996	9928.652344	5625.058105	9875.983398	3193.234863	0	0	0	0	0	0	0	0	0	0	0
2484	1	sp|Q8BJ56|PLPL2_MOUSE	 	 	 	 	58.2	486	53656	Patatin-like phospholipase domain-containing protein 2 OS=Mus musculus GN=Pnpla2 PE=1 SV=1	117	117	1	29	26	29	33	29	26	29	33	29	26	29	33	29	1216822.159	1062063.422	799684.2801	847077.0653	1038871.518	904683.6368	1244355.368	908560.938	738942.2931	841667.639	26	888945.1445	549554.5612	713269.7185	916248.536	572030.026	726045.05	571113.1268	403043.2822	559393.7186	812711.6952	29	769033.8248	694078.4232	391377.023	580705.2761	433256.032	509263.3169	659379.1775	557139.1311	654046.6641	619376.5546	33	1083715.177	798665.2932	953205.5111	621502.8079	886506.8317	1031134.539	775847.3846	639914.772	845971.9747	989660.0284
2485	1	sp|Q8BJ64|CHDH_MOUSE	 	 	 	 	23.2	596	66414	"Choline dehydrogenase, mitochondrial OS=Mus musculus GN=Chdh PE=1 SV=1"	31	31	1	8	11	8	4	8	11	8	4	8	11	8	4	8	72802.41199	322394.4922	148273.1125	100917.757	77459.65881	164447.1621	207932.5261	164521.0813	287840.377	75717.06012	11	373860.4443	401144.5918	253600.3325	393604.123	186012.1453	271265.6802	151011.9539	284287.9956	135007.1974	177928.4158	8	163687.5621	185364.3813	162966.3777	98760.61999	83473.1582	134500.2026	93261.99622	91156.16089	145407.8936	69099.00537	4	84694.59875	108079.4863	153271.3154	82625.49829	84059.35815	81452.75293	97741.33032	73761.08167	139097.3525	119562.8796
2486	1	sp|Q8BJ71|NUP93_MOUSE	 	 	 	 	14.4	819	93280	Nuclear pore complex protein Nup93 OS=Mus musculus GN=Nup93 PE=1 SV=1	27	27	1	6	5	6	10	6	5	6	10	6	5	6	10	6	36582.81836	41323.78186	42588.18237	48817.46783	41298.20575	53465.28686	47912.12976	40301.65332	56732.79871	53032.9223	5	45184.8042	41894.73389	52201.26856	69664.64063	43797.8667	51165.33838	58518.5708	62143.38281	43233.46802	44740.27149	6	132363.103	120321.0819	113448.2195	112362.8534	130978.0394	105453.702	114751.2719	91685.75671	118445.4934	123146.6798	10	87931.302	76445.70923	88931.28345	81893.18347	82913.53296	95160.91479	70460.05646	90721.2688	75924.91138	75181.79858
2487	1	sp|Q8BJD1|ITIH5_MOUSE	 	 	 	 	27.3	952	106748	Inter-alpha-trypsin inhibitor heavy chain H5 OS=Mus musculus GN=Itih5 PE=1 SV=1	56	56	1	12	13	14	17	12	13	14	17	12	13	14	17	12	348962.3289	383126.6964	368076.462	369944.0598	420947.0078	386060.3231	337892.6215	384211.293	326291.6334	451630.9136	13	343154.1225	325046.4076	338974.7134	191721.834	273375.8623	315166.0804	332391.9691	306894.1167	363011.2794	347705.8705	14	392481.1305	380248.2021	332791.4873	442565.8322	353318.8265	332846.3782	370401.4098	283478.2677	345631.4941	282728.9219	17	903617.661	578199.8557	471482.1202	526894.8072	602148.9668	750392.4706	546045.0395	628345.0823	584831.4316	773381.5559
2488	1	sp|Q8BJE2|BTNL9_MOUSE	 	 	 	 	3.9	536	60548	Butyrophilin-like protein 9 OS=Mus musculus GN=Btnl9 PE=1 SV=1	3	3	1	0	2	1	0	0	2	1	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	2	19891.19531	19900.16602	11308.68237	18409.3418	8943.897217	18543.68359	3577.446533	30291.9043	8352.935303	3172.119507	1	4605.954102	5988.408691	2152.930664	3421.92041	3422.953613	4208.279785	3945.762939	5548.839844	3843.93457	4112.697754	0	0	0	0	0	0	0	0	0	0	0
2489	1	sp|Q8BJF9|CHM2B_MOUSE	 	 	"sp|Q8BJF9|CHM2B_MOUSE, sp|Q8C0P5|COR2A_MOUSE"	 	12.7	213	23934	Charged multivesicular body protein 2b OS=Mus musculus GN=Chmp2b PE=1 SV=1	10	6	0.6	3	2	3	2	2	1	2	1	3	2	2.667	2	2	8161.520141	7883.6427	13010.52857	9979.875611	7546.942261	5985.342163	6550.639405	6719.057129	5201.908142	8311.546997	1	1525.884155	1185.316162	3360.75708	1689.968994	1967.533691	2189.481445	2177.631836	2532.799805	3242.130615	3428.351318	2	35090.58984	27364.44922	37535.94336	35588.31641	36202.7959	39381.70898	41071.42664	38659.34839	39997.92822	41011.13379	1	7197.897461	8102.353027	9075.394531	8741.006836	10231.28613	11369.54981	9563.699219	15854.52246	11055.52832	12816.33203
2490	1	sp|Q8BJH1|ZC21A_MOUSE	 	 	 	 	5.6	324	35152	Zinc finger C2HC domain-containing protein 1A OS=Mus musculus GN=Zc2hc1a PE=1 SV=1	2	2	1	0	0	0	2	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	105697.896	70216.55225	63389.83154	69907.59424	61045.7959	106996.0137	59494.80225	76068.62988	72429.41602	86917.36279
2491	1	sp|Q8BJS4|SUN2_MOUSE	 	 	 	 	3.4	731	81604	SUN domain-containing protein 2 OS=Mus musculus GN=Sun2 PE=1 SV=3	5	5	1	1	1	1	2	1	1	1	2	1	1	1	2	1	10192.50977	19178.39453	10224.32031	12881.42578	12910.29883	13597.64453	22322.88672	13143.6582	17548.3418	11481.82813	1	15657.30273	10586.64648	9483.058594	17810.03516	10947.18262	12555.07129	6586.591797	17640.20117	9371.708984	11587.25098	1	29890.88672	40827.98047	22471.33789	23768.10938	25278.9082	29317.94727	27655.11328	13708.50391	29751.97656	20893.89844	2	25486.13867	20517.99024	22293.86328	18078.84375	27518.13672	16726.63672	18826.91309	22737.62109	24497.64063	17433.9541
2492	1	sp|Q8BJU0|SGTA_MOUSE	 	 	 	 	34	315	34322	Small glutamine-rich tetratricopeptide repeat-containing protein alpha OS=Mus musculus GN=Sgta PE=1 SV=2	46	46	1	12	9	14	11	12	9	14	11	12	9	14	11	12	803636.2578	651525.0776	841004.6306	602724.9551	615169.4521	633194.0117	527536.4412	611812.6165	537865.6284	630955.7256	9	860316.0562	525975.0721	763436.603	554920.1055	577980.3442	595067.0372	800797.8984	556987.2616	801793.2466	923276.2388	14	1368370.246	966425.0792	1129446.889	1350040.788	1279486.722	1314605.551	1216898.309	1630404.771	1426889.828	1703760.463	11	843953.0454	549340.4829	515905.0839	654498.6877	596975.7854	743311.4446	548435.3132	753273.958	543572.4598	689891.2411
2493	1	sp|Q8BJW6|EIF2A_MOUSE	 	 	 	 	31.5	581	64403	Eukaryotic translation initiation factor 2A OS=Mus musculus GN=Eif2a PE=1 SV=2	44	44	1	13	10	9	12	13	10	9	12	13	10	9	12	13	445289.4458	355530.3357	449123.3477	323020.3059	334524.0995	311518.3912	308288.0865	322098.0996	291503.6964	352477.5544	10	524201.3926	396999.6177	486204.1841	461051.0508	406703.4954	418806.5082	389172.2114	402285.0834	415638.5081	483283.3451	9	309943.0349	234447.8553	282005.949	310102.0967	311455.9751	276959.4895	246510.9192	247129.8241	275851.7065	311333.5044	12	294167.8522	215347.8358	223531.4655	230154.2667	240238.1074	271123.1424	221786.4753	294791.4919	235974.0221	265169.0784
2494	1	sp|Q8BJY1|PSMD5_MOUSE	 	 	 	 	29.6	504	55971	26S proteasome non-ATPase regulatory subunit 5 OS=Mus musculus GN=Psmd5 PE=1 SV=4	45	45	1	12	11	11	11	12	11	11	11	12	11	11	11	12	197881.5989	214500.5151	258738.9434	176116.0911	201610.9248	189648.7961	190351.3206	190261.0039	206086.76	122256.3021	11	212814.3752	125888.5396	167395.7295	204320.7344	150523.8467	144145.373	162147.3005	213420.4519	136165.7523	210232.6687	11	399915.1533	353555.0559	412419.3716	174475.7687	353524.8135	426908.3685	314069.6021	252208.1106	349391.0005	339603.5628	11	297532.4841	278861.6215	329247.6609	308057.6334	311335.6494	302560.0682	280380.6367	358065.2876	387089.5541	310283.1958
2495	1	sp|Q8BJZ4|RT35_MOUSE	 	 	 	 	32.8	320	35975	"28S ribosomal protein S35, mitochondrial OS=Mus musculus GN=Mrps35 PE=1 SV=2"	9	9	1	0	3	4	2	0	3	4	2	0	3	4	2	0	0	0	0	0	0	0	0	0	0	0	3	170844.4551	98780.01172	173580.0107	106957.5264	136323.5	140893.3018	138504.2222	149003.6006	162081.3467	165970.3486	4	11583.51538	11970.07037	12926.771	11250.21454	9775.106843	13530.66455	8208.503174	7083.490967	11179.93952	11868.34161	2	11805.83594	11634.89526	13865.28589	12043.03223	11071.20801	10226.00708	11282.72192	15153.79846	15953.55884	20976.10449
2496	1	sp|Q8BK03|MIGA2_MOUSE	 	 	 	 	8.3	593	65547	Mitoguardin 2 OS=Mus musculus GN=Miga2 PE=1 SV=1	6	6	1	2	1	3	0	2	1	3	0	2	1	3	0	2	7777.699707	3519.915771	5355.50293	5045.916016	9560.414062	7617.035645	8432.313477	7094.593262	8064.152344	5173.32666	1	1147.555786	1421.213501	1467.188965	997.224426	984.880615	2183.245361	1555.950928	908.07312	50	888.712769	3	13009.98633	12272.97144	12683.95068	11761.03101	13235.99878	11903.8999	10528.07019	6561.924317	11033.78272	11762.72739	0	0	0	0	0	0	0	0	0	0	0
2497	1	sp|Q8BK48|EST2E_MOUSE	 	 	"sp|Q8BK48|EST2E_MOUSE, sp|Q91WG0|EST2C_MOUSE"	 	6.3	559	62317	Pyrethroid hydrolase Ces2e OS=Mus musculus GN=Ces2e PE=1 SV=1	10	5	0.5	1	2	4	3	0	0	3	2	0	0	3.6	2.667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	72919.54248	67328.17188	67851.77734	80838.76807	65966.51807	58123.51587	93324.84912	77356.28662	68353.55542	55971.9292	2	43578.26807	32816.98181	30527.87927	35414.81641	32325.07813	33428.57971	28624.85706	39604.08679	29524.64441	38309.87238
2498	1	sp|Q8BK63|KC1A_MOUSE	 	 	 	 	15.7	337	38914	Casein kinase I isoform alpha OS=Mus musculus GN=Csnk1a1 PE=1 SV=2	8	8	1	3	1	2	2	3	1	2	2	3	1	2	2	3	64955.56445	81972.68677	85702.16309	90953.50781	86239.87598	84842.35059	86243.98242	85882.36182	81253.90674	33747.36816	1	26761.33008	37944.33984	27821.60156	21885.00391	24651.28516	54387.30078	17056.17578	37627.80469	23391.66406	19191.71484	2	23269.12305	13559.46094	30685.04102	18931.72852	27797.04883	18437.41406	21494.0293	20394.48242	25285.05273	32296.78125	2	22519.94019	19655.67066	14328.44202	23109.12305	28433.84473	22898.35645	18809.67188	33437.53613	19994.24451	20454.14649
2499	1	sp|Q8BK64|AHSA1_MOUSE	 	 	 	 	43.2	338	38117	Activator of 90 kDa heat shock protein ATPase homolog 1 OS=Mus musculus GN=Ahsa1 PE=1 SV=2	45	45	1	13	11	12	9	13	11	12	9	13	11	12	9	13	347290.1047	248389.2124	323549.8513	281152.676	256059.0193	262896.3541	238018.0215	262333.8735	219901.9941	214791.2386	11	211971.7679	143936.8518	182587.5178	188443.3053	137611.3375	157471.3955	153238.1129	142923.7916	145037.4672	216371.9702	12	198335.9482	154536.2438	163096.0499	178999.2282	206101.1074	115363.969	167546.1406	145551.349	174867.4126	200996.5475	9	197952.4131	143856.772	143153.0742	175490.1348	162428.498	187315.8481	143143.3604	205952.5264	138180.9624	136828.6377
2500	1	sp|Q8BK67|RCC2_MOUSE	 	 	 	 	22.7	520	55983	Protein RCC2 OS=Mus musculus GN=Rcc2 PE=1 SV=1	26	26	1	7	5	6	8	7	5	6	8	7	5	6	8	7	320525.4966	325937.054	375449.9846	338564.7815	292352.8201	298156.8037	303901.7593	302033.5094	326485.2155	336831.8352	5	297742.1267	285445.2769	274685.3621	385763.8518	216289.0425	233263.5638	118079.0056	236803.8839	218557.9307	246965.5146	6	240282.6846	171416.5259	195416.584	144988.1489	231244.0811	208111.8042	242027.3608	145881.8853	202339.0542	178645.7373	8	411327.3564	326968.9277	386671.9937	349825.1846	379071.085	416643.2158	325715.3711	441727.4922	354602.7837	403797.3154
2501	1	sp|Q8BK72|RT27_MOUSE	 	 	 	 	20.7	415	47778	"28S ribosomal protein S27, mitochondrial OS=Mus musculus GN=Mrps27 PE=1 SV=2"	13	13	1	3	3	3	4	3	3	3	4	3	3	3	4	3	21568.72241	32949.16357	21700.34277	18482.31006	19440.9126	20323.09058	20245.44971	21778.01172	31815.06055	18513.52954	3	30463.74768	15612.2561	24169.79102	28513.16528	18487.63794	18226.21777	18455.09705	26699.67456	17871.53589	17470.29651	3	60649.18262	61774.2666	61424.1748	48917.48389	64408.62646	52378.68897	46971.31982	35954.91211	50694.15283	46879.76807	4	35320.7915	29449.11621	43208.7207	35515.71875	33336.3999	38323.86475	30101.00244	44034.41846	33438.68311	35680.90112
2502	1	sp|Q8BKC5|IPO5_MOUSE	 	 	 	 	26	1097	123590	Importin-5 OS=Mus musculus GN=Ipo5 PE=1 SV=3	82	82	1	24	21	19	18	24	21	19	18	24	21	19	18	24	945603.6984	639302.6216	934352.0864	1146621.549	917270.2323	734397.5372	572184.8569	725067.1913	615783.1005	571345.6359	21	522531.7106	246337.9663	493882.7335	470680.7658	399068.2303	372660.1028	391927.0084	481599.8456	408937.6646	544756.3196	19	689484.1337	579180.9799	607526.4901	471378.6531	668619.8159	433359.9058	641809.7016	379992.8084	633067.7665	624506.4952	18	461278.3754	382600.2479	410020.5337	413057.009	518763.2493	451817.0042	371076.0225	545147.906	318762.6198	385098.8506
2503	1	sp|Q8BKE6|CP20A_MOUSE	 	 	 	 	16	462	52149	Cytochrome P450 20A1 OS=Mus musculus GN=Cyp20a1 PE=1 SV=1	21	21	1	3	6	6	6	3	6	6	6	3	6	6	6	3	25709.01117	26734.49768	18108.67285	19563.6944	26340.84503	26032.19739	31941.41437	24319.03894	28140.50464	17809.99353	6	82276.73963	69422.53857	74214.66864	79498.06738	61812.10156	68236.70178	81563.65784	71643.61652	61596.03326	66481.22839	6	98289.33264	101350.8569	93185.44092	100729.4691	122077.4749	80985.09607	74613.61109	75874.71143	90672.35547	96856.76538	6	81117.17548	64933.31171	79048.33655	65935.69189	61313.09082	81130.86859	63521.27148	105947.8624	69787.71338	64829.96509
2504	1	sp|Q8BKG3|PTK7_MOUSE	 	 	 	 	2.4	1062	117530	Inactive tyrosine-protein kinase 7 OS=Mus musculus GN=Ptk7 PE=1 SV=1	3	3	1	0	3	0	0	0	3	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	3	11413.30469	12188.39063	8125.124512	11291.36816	8305.189453	8006.77832	7681.103027	15761.13672	6785.888672	8553.445312	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2505	1	sp|Q8BKI2|TNR6B_MOUSE	 	 	 	 	3.9	1810	191961	Trinucleotide repeat-containing gene 6B protein OS=Mus musculus GN=Tnrc6b PE=1 SV=2	6	6	1	2	1	2	1	2	1	2	1	2	1	2	1	2	50	50	50	50	50	50	50	50	50	50	1	50	50	50	50	50	50	50	50	50	50	2	7759.696289	5736.569336	5899.904297	6290.581055	7814.012207	6055.520996	7307.422852	5605.424805	5109.689941	7762.394531	1	50	50	50	50	50	50	50	50	50	50
2506	1	sp|Q8BKX1|BAIP2_MOUSE	 	 	 	 	11.8	535	59236	Brain-specific angiogenesis inhibitor 1-associated protein 2 OS=Mus musculus GN=Baiap2 PE=1 SV=2	12	12	1	3	5	3	1	3	5	3	1	3	5	3	1	3	17739.11768	10217.18579	20364.40332	15405.10596	12540.76978	14088.68604	15113.7478	11814.35486	9468.610351	13728.70947	5	28848.53442	22266.53064	22922.19458	24818.25513	17675.23355	26066.80591	11867.77429	23695.81476	18172.50232	22918.89636	3	58856.05274	49315.13965	49813.38184	44078.51074	82478.95215	52594.81348	73092.99316	21825.62158	58470.72168	39518.35156	1	2273.628906	1126.714722	886.230591	1697.317871	1563.466919	1814.68103	1413.79541	2892.964844	1723.605591	1471.653442
2507	1	sp|Q8BKX6|SMG1_MOUSE	 	 	 	 	1.8	3658	409765	Serine/threonine-protein kinase SMG1 OS=Mus musculus GN=Smg1 PE=1 SV=3	11	11	1	2	3	3	3	2	3	3	3	2	3	3	3	2	50	50	50	50	50	50	50	50	50	50	3	311030.9688	310877.072	169754.6714	248654.0592	131066.7857	279984.1023	414.76236	296178.1563	116281.5078	41765.0213	3	172094.0364	74345.67261	214407.5405	14378.23975	157965.5313	173764.5199	96371.74756	80108.64844	148694.3594	178468.53	3	20858.57214	20501.14435	24557.13916	19278.50202	27385.0769	27877.20557	23066.36929	22897.22961	34692.55087	21097.12952
2508	1	sp|Q8BKZ9|ODPX_MOUSE	 	 	 	 	25.1	501	53998	"Pyruvate dehydrogenase protein X component, mitochondrial OS=Mus musculus GN=Pdhx PE=1 SV=1"	46	46	1	13	13	10	10	13	13	10	10	13	13	10	10	13	601792.3501	1177355.202	568874.0812	623071.8521	615282.0391	675014.1824	782232.3089	674382.4442	749085.0166	492866.1069	13	418668.2588	392008.389	381245.3911	365893.1262	328773.7788	410919.6419	367625.5743	561949.2439	315393.4005	284739.003	10	662874.0494	610466.2434	526342.8203	550042.6313	445700.2601	813607.4167	409753.6454	448681.0159	554164.1882	548915.6819	10	542808.1517	479439.8101	570020.6303	423183.2925	483861.6885	538088.2435	438140.9693	458032.0487	578500.1313	467082.5202
2509	1	sp|Q8BL65|ABLM2_MOUSE	 	 	"sp|Q8BL65|ABLM2_MOUSE, sp|Q8K4G5|ABLM1_MOUSE, sp|Q9WV69|DEMA_MOUSE"	 	13.2	612	68106	Actin-binding LIM protein 2 OS=Mus musculus GN=Ablim2 PE=1 SV=1	15	14	0.933	6	2	0	7	6	2	0	6	6	2	0	6.214	6	64061.23682	41947.56592	62269.99039	72018.27606	78414.32532	67274.73608	61357.97022	67669.47656	52371.87793	71038.38538	2	23653.1311	14296.74646	25152.8479	14662.72522	20389.71045	22854.51001	14521.7179	19255.61304	27341.69067	20704.69653	0	0	0	0	0	0	0	0	0	0	0	6	89945.57825	60026.3938	56277.08527	66459.97064	81682.44299	106672.1006	66431.5813	74596.55542	71490.54932	91288.64282
2510	1	sp|Q8BL66|EEA1_MOUSE	 	 	 	 	43.2	1411	160913	Early endosome antigen 1 OS=Mus musculus GN=Eea1 PE=1 SV=2	199	199	1	52	51	48	48	52	51	48	48	52	51	48	48	52	1950406.641	1613372.936	2162166.681	1739767.247	1784713.811	1714412.661	1747949.297	1716842.107	1524856.203	1733280.65	51	1797765.326	1619611.737	1864736.846	1602765.345	1504247.127	1574886.007	890436.4144	1501950.793	1882765.006	1877771.886	48	1629560.295	1341452.663	1309223	1446501.396	1443739.759	1530231.338	1516793.417	1363952.864	1431467.043	1647997.55	48	1848972.09	1483480.552	1781017.05	1374595.904	1539783.472	1815529.281	1504358.09	1838577.876	1773084.308	1852206.731
2511	1	sp|Q8BL97|SRSF7_MOUSE	 	 	"sp|P84104|SRSF3_MOUSE, sp|Q8BL97|SRSF7_MOUSE"	 	19.9	267	30817	Serine/arginine-rich splicing factor 7 OS=Mus musculus GN=Srsf7 PE=1 SV=1	21	15	0.714	4	7	6	4	3	6	4	2	3.375	6.5	4.727	2.571	3	68492.73633	109643.4337	89640.72638	102978.3872	84335.9549	93287.18994	78072.05249	82891.30957	85211.66443	85214.64453	6	302363.6689	317000.1563	283079.3374	505415.6914	234471.9114	223993.2903	276596.9382	320656.2832	194045.1448	238405.7305	4	109400.6365	84551.21826	109815.9595	91985.69775	92121.16504	90736.20093	80468.81397	87923.96289	98579.21289	86282.31519	2	105579.8789	131337.0117	180848.0762	114880.5352	126452.6523	93208.05078	128953.5898	136188.2227	152814.1172	109423.8555
2512	1	sp|Q8BL99|DOP1_MOUSE	 	 	 	 	2	2399	269254	Protein dopey-1 OS=Mus musculus GN=Dopey1 PE=1 SV=2	3	3	1	0	1	0	2	0	1	0	2	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	1	50	50	50	50	50	50	50	50	50	50	0	0	0	0	0	0	0	0	0	0	0	2	28298.10742	19411.50977	13149.31482	29854.0802	21843.5625	19732.76172	20594.11188	31787.49829	17781.04102	42414.901
2513	1	sp|Q8BLF1|NCEH1_MOUSE	 	 	 	 	16.7	408	45739	Neutral cholesterol ester hydrolase 1 OS=Mus musculus GN=Nceh1 PE=1 SV=1	13	13	1	3	3	3	4	3	3	3	4	3	3	3	4	3	31073.68066	15683.43762	31626.06531	22444.18774	24650.5127	27769.87476	28041.30347	28212.854	25389.78528	25022.39087	3	33048.44531	35916.65332	29925.18408	37544.31592	24278.93262	17061.73071	19249.79565	30485.6709	21735.55102	33288.27441	3	16203.67651	9583.17395	14401.62622	8338.362304	40471.22949	10175.45044	11439.45813	13076.81635	15167.17212	16413.4436	4	34923.31445	29079.89417	30017.49024	41478.24487	33364.24304	63661.8031	34993.37317	90269.40283	39067.61096	51853.39893
2514	1	sp|Q8BLR9|HIF1N_MOUSE	 	 	 	 	14.6	349	40241	Hypoxia-inducible factor 1-alpha inhibitor OS=Mus musculus GN=Hif1an PE=1 SV=2	8	8	1	1	1	2	4	1	1	2	4	1	1	2	4	1	1701.113037	50	1039.623535	1511.219238	1381.343018	1554.015747	809.501709	1253.940308	1861.010254	1348.504028	1	2936.999512	1160.38208	1859.005371	2254.747314	1698.79541	904.085876	1671.651978	1461.108398	2469.298096	2208.95752	2	18124.04749	18253.11133	16385.37329	16607.70068	16848.8595	18020.55908	19099.88648	14477.61072	16121.59168	15941.12683	4	3290.756835	1813.020996	914.995667	2574.584839	2824.286316	2299.396118	1554.908691	2339.854493	1938.61676	3529.532471
2515	1	sp|Q8BLY1|SMOC1_MOUSE	 	 	 	 	8.9	463	51076	SPARC-related modular calcium-binding protein 1 OS=Mus musculus GN=Smoc1 PE=2 SV=2	6	6	1	2	1	2	1	2	1	2	1	2	1	2	1	2	39575.44629	84770.5625	89672.51953	42981.8291	49383.62402	53387.79297	77455.78906	54601.8457	67674.21484	55488.08984	1	31117.2168	15718.06152	27653.92773	23328.81055	21520.08789	25051.95313	17468.32617	20207.09375	22246.46875	30455.11133	2	68647.13477	77158.78711	67619.1875	59338.66992	67844.00781	83047.75391	51757.11719	90448.78125	66628.20898	52985.97656	1	125084.2891	60482.25	35093.95703	46769.39453	59368.88672	290613.1875	53334.61719	51014.88281	59164.85547	89243.07031
2516	1	sp|Q8BM72|HSP13_MOUSE	 	 	 	 	12.3	471	51709	Heat shock 70 kDa protein 13 OS=Mus musculus GN=Hspa13 PE=1 SV=1	13	13	1	3	2	4	4	3	2	4	4	3	2	4	4	3	2741.031982	50	2039.876953	1824.708374	1840.529541	2263.022217	3356.344971	1918.590088	3511.744873	1780.628174	2	7833.257812	7500.830078	7825.557617	6848.650391	6396.022461	8318.56128	11694.66943	5057.306153	8902.386474	7343.139649	4	17079.8501	18694.93982	12851.3346	18652.20734	17619.55261	18668.53738	15771.89343	16925.77002	17476.6936	18759.8598	4	3104.537598	2246.761231	2998.038086	2358.501709	3663.503906	2503.983277	3167.859008	4102.82666	4454.771363	2632.793701
2517	1	sp|Q8BM85|TBCK_MOUSE	 	 	 	 	3.9	762	86370	TBC domain-containing protein kinase-like protein OS=Mus musculus GN=Tbck PE=1 SV=1	3	3	1	0	1	2	0	0	1	2	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	1	10607.90332	7155.752441	8085.63916	10639.40039	8418.530273	9959.129883	7490.813477	7460.1875	9711.606445	11378.24219	2	26296.92523	24502.31397	22932.45337	24892.5271	29368.4989	25629.25116	26838.29883	20723.87976	26001.46655	28685.25855	0	0	0	0	0	0	0	0	0	0	0
2518	1	sp|Q8BM88|CATO_MOUSE	 	 	 	 	5.8	312	34723	Cathepsin O OS=Mus musculus GN=Ctso PE=2 SV=1	5	5	1	1	2	1	1	1	2	1	1	1	2	1	1	1	6747.310547	9715.814453	8203.787109	7477.749512	8203.994141	8942.301758	9825.811523	8872.992188	10296.77148	11235.83594	2	24977.24316	20120.35352	22829.82227	23343.16699	20043.03516	20739.3916	16894.53272	24303.35938	17726.48145	22450.5166	1	19567.75391	16667.00586	19797.49414	19688.30469	15419.53906	14435.08789	16042.71582	14040.75684	18387.91016	16630.75586	1	12536.55762	9574.185547	11394.85156	10741.6875	11523.80566	11085.37793	8859.523438	11587.41895	11464.28809	11971.76758
2519	1	sp|Q8BMA6|SRP68_MOUSE	 	 	 	 	18.1	625	70573	Signal recognition particle subunit SRP68 OS=Mus musculus GN=Srp68 PE=1 SV=2	27	27	1	4	6	10	7	4	6	10	7	4	6	10	7	4	12086.15796	18500.09863	11915.43213	8192.837158	10523.68909	12775.35449	16396.94336	10948.03967	12583.59497	8688.879151	6	11467.23792	10168.08142	13190.47583	12440.14649	9373.038086	10674.08478	7448.663574	10965.14465	9084.687317	10419.93066	10	113806.7385	95927.82129	117685.7971	110560.5586	166577.4136	108343.1697	76883.34595	80542.31116	93890.78662	130176.7295	7	27424.00488	24134.71985	30607.67499	24597.48053	22396.55713	33519.01123	21634.70178	44473.99841	24040.37427	20699.68463
